Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.173;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;27;8;35;0;0;3;32;23;2;0;0;2;0;8;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.512;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;8;31;0;0;4;27;29;0;0;0;0;0;2;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.529.779;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;28;12;40;0;0;8;32;33;0;0;0;0;0;7;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.529.829;1º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;12;27;39;0;0;14;25;30;3;0;0;1;0;5;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.561;3º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;5;18;23;0;0;11;12;23;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.686;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;23;5;28;0;0;2;26;23;0;0;0;0;0;5;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.529.894;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;31;9;40;0;0;1;39;20;4;0;6;0;0;10;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.371;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;20;6;26;0;0;1;25;13;4;0;4;0;0;3;0;0;2;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.850;4º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;22;5;27;0;0;1;26;23;0;0;2;0;0;2;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.447;2º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;8;16;24;0;0;6;18;17;0;0;1;0;0;5;0;0;1;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.769;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;13;16;29;0;0;1;28;21;0;0;2;0;0;6;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.009;1º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;19;18;37;0;0;6;31;19;1;0;1;0;0;16;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.530.983;4º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;1;18;19;0;0;0;19;16;0;0;1;0;0;2;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.673.868;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;31;10;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.673.891;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;27;7;34;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.673.919;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;30;8;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.673.884;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;23;17;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.673.997;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;11;24;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.673.942;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;13;27;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.673.958;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;13;25;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.673.988;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;13;26;39;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.271;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletromecânica - MTec;Manhã;8;24;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.024;1ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;19;20;39;0;0;0;0;0;0;0;0;0;0;0;4;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.075;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;21;18;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.065;2ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;24;16;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.085;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;29;9;38;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.081;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;23;17;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.089;3ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;25;10;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.837;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;9;30;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.838;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;7;23;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.276;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;8;32;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.257;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - Mtec-N;Noite;5;18;23;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.262;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - Mtec-N;Noite;4;25;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.839;1ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Tarde;27;12;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.840;2ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Tarde;27;11;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;296.674.841;3ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Tarde;22;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves / Fatec Arthur de Azevedo;096/163 - Etec/Fatec;296.677.682;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;14;20;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves / Fatec Arthur de Azevedo;096/163 - Etec/Fatec;296.674.842;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;16;24;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves / Fatec Arthur de Azevedo;096/163 - Etec/Fatec;296.674.843;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-AMS;Tarde;12;27;39;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.534.786;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;24;11;35;1;0;9;25;22;1;0;2;0;0;9;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.539.851;2º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;11;15;26;6;0;11;9;22;0;0;0;0;0;3;0;0;1;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.539.901;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;11;6;17;1;0;1;15;15;0;0;0;0;0;1;0;0;1;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.539.802;1º Módulo;Técnico;Gestão e Negócios;Gestão;Qualidade;Noite;23;12;35;1;0;11;23;19;1;0;1;0;0;14;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.539.885;2º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;24;4;28;4;0;6;18;20;0;0;1;0;0;5;0;0;2;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.543.028;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;26;8;34;0;0;0;0;0;0;0;0;0;0;0;4;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.541.717;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;28;7;35;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.543.754;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;23;7;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.543.507;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;25;11;36;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.541.824;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;18;17;35;0;0;0;0;0;0;0;0;0;0;0;4;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.544.125;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;8;27;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.544.554;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;16;19;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.544.802;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;7;24;31;0;0;0;0;0;0;0;0;0;0;0;4;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.543.994;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;12;23;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.543.861;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;16;19;35;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.545.031;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;13;16;29;0;0;0;0;0;0;0;0;0;0;0;4;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.541.251;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;17;18;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.541.568;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;20;15;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;296.542.392;3ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;17;17;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.665.431;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;19;11;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.665.371;1ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;28;12;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.665.396;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;29;8;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.664.269;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;17;10;27;0;0;4;23;16;0;0;0;2;0;3;0;0;6;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.664.272;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;21;8;29;0;0;5;24;24;0;0;0;2;0;0;1;0;2;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.664.273;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;7;27;0;0;6;21;24;0;0;0;1;0;1;0;0;1;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.664.274;1º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;8;24;32;0;0;10;22;14;1;0;0;3;0;9;0;0;5;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.664.275;2º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;5;23;28;1;0;7;20;18;4;0;0;1;0;2;0;0;3;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.664.276;3º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;5;13;18;3;0;5;10;14;0;0;0;0;0;1;0;0;3;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.664.277;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;11;10;21;0;0;1;20;17;0;0;0;1;0;0;0;0;3;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.800;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;26;13;39;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.807;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;18;19;37;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.667.325;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;28;12;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.770;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;29;10;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.666.085;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;32;8;40;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.803;1ª Série;Integrado;Gestão e Negócios;Gestão;Comércio Exterior - MTec-N;Noite;19;20;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.515;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;8;30;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.776;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;8;32;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.666.499;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;10;30;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.786;3ª Série;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;27;8;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.666.517;1ª Série;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;29;10;39;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.541;2ª Série;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;22;17;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.639;2ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;30;7;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.614;1ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;27;13;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;296.668.805;3ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;31;5;36;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.531.536;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;27;13;40;4;0;6;30;35;0;0;0;1;0;4;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.532.807;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;22;6;28;2;0;0;26;28;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.532.641;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;6;29;3;0;1;25;22;0;0;0;0;0;7;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.535.941;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;25;4;29;0;0;0;29;29;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.535.818;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;36;4;40;0;0;1;39;23;2;0;0;3;0;12;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.536.170;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;32;4;36;0;0;0;36;34;0;0;0;1;0;1;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.536.212;4º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;20;4;24;0;0;0;24;24;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.533.821;3º Módulo;Técnico;Produção Industrial;Química;Química;Noite;15;20;35;3;0;1;31;32;0;0;0;0;0;2;0;0;1;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.533.714;1º Módulo;Técnico;Produção Industrial;Química;Química;Noite;14;24;38;2;0;7;29;30;0;0;0;2;0;6;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.533.771;2º Módulo;Técnico;Produção Industrial;Química;Química;Noite;11;20;31;0;0;1;30;24;0;0;0;1;0;6;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.533.102;3º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;16;6;22;1;0;2;19;19;0;0;0;1;0;0;0;0;2;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;296.533.060;2º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;23;0;23;0;0;2;21;17;0;0;0;1;0;5;0;0;0;
