Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.640.972;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;7;34;41;0;0;0;0;38;1;0;0;1;0;0;1;0;0;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.641.475;1ª Série;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;26;15;41;0;0;0;0;36;4;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.642.762;2ª Série;Integrado;Produção Cultural e Design;Design;Design Gráfico - Mtec-N;Noite;18;20;38;0;0;0;0;34;4;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.643.000;3ª Série;Integrado;Produção Cultural e Design;Design;Design Gráfico - Mtec-N;Noite;14;26;40;0;0;0;0;39;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.642.606;1ª Série;Integrado;Produção Cultural e Design;Design;Design Gráfico - Mtec-N;Noite;22;22;44;0;0;0;0;37;2;0;0;0;0;0;5;0;0;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.641.632;2ª Série;Integrado;Produção Cultural e Design;Imagem Pessoal;Design Gráfico - MTec-PI;Manhã e Tarde;27;13;40;0;0;0;0;38;0;0;0;0;0;0;2;0;0;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.641.749;3ª Série;Integrado;Produção Cultural e Design;Imagem Pessoal;Design Gráfico - MTec-PI;Manhã e Tarde;28;9;37;0;0;0;0;37;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.641.947;1ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;24;18;42;0;0;0;0;37;3;0;0;0;0;0;2;0;0;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.642.226;3ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;21;18;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;296.642.085;2ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;28;11;39;0;0;0;0;35;2;0;0;1;0;0;1;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.485;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;19;3;22;0;0;4;18;13;0;0;0;2;0;6;0;0;1;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.486;1º Módulo;Técnico;Produção Industrial;Meio Ambiente;Biotecnologia;Noite;17;8;25;4;0;6;15;15;0;0;0;1;0;8;0;0;1;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.498;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;2;21;23;0;0;3;20;23;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.488;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;0;36;36;1;0;3;32;19;0;0;0;2;0;14;0;0;1;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.492;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;3;29;32;0;0;7;25;28;0;0;0;0;0;3;0;0;1;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.489;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;2;38;40;0;0;6;34;27;0;0;0;1;0;10;0;0;2;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.494;2º Módulo;Técnico;Controle e Processos Industriais;Indústria;Metalurgia;Noite;2;31;33;1;0;2;30;24;0;0;0;0;0;8;0;0;1;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.495;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;18;3;21;0;0;15;6;19;0;0;0;1;0;1;0;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.496;2º Módulo;Técnico;Produção Industrial;Química;Química;Noite;17;12;29;1;0;11;17;22;0;0;0;1;0;2;0;0;4;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.749.491;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Soldagem;Noite;3;31;34;4;0;0;30;24;0;0;0;0;0;10;0;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.865;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;14;25;39;0;0;0;0;40;0;0;0;0;0;0;0;1;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.877;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;21;15;36;0;0;0;0;36;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.879;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica  - MTec;Manhã;3;35;38;0;0;0;0;38;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.892;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica  - MTec;Manhã;2;29;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.883;2ª Série;Integrado;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Eventos - MTec-PI;Manhã e Tarde;30;6;36;0;0;0;0;36;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.893;3ª Série;Integrado;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Eventos - MTec-PI;Manhã e Tarde;28;5;33;0;0;0;0;32;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.871;1ª Série;Integrado;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Eventos - MTec-PI;Manhã e Tarde;32;8;40;0;0;0;0;39;1;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.888;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;2;34;36;0;0;0;0;35;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.874;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;0;40;40;0;0;0;0;39;1;0;0;0;0;0;1;1;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.897;3ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;26;7;33;0;0;0;0;32;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.889;2ª Série;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;27;9;36;0;0;0;0;35;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.899;3ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;20;19;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;296.666.876;1ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;25;15;40;0;0;0;0;38;0;0;0;1;0;0;1;0;0;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;810.400.293;1º Módulo;Especialização;Ambiente e Saúde;Saúde;Gastronomia Hospitalar;Noite;7;1;8;0;0;0;8;6;0;0;0;0;0;2;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.746.365;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;7;30;1;0;4;25;22;0;0;0;0;0;6;0;0;2;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.747.142;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;15;8;23;0;0;3;20;21;0;0;0;1;0;1;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.745.924;1º Módulo;Técnico;Gestão e Negócios;Comércio;Comércio;Noite;16;10;26;1;0;2;23;12;0;0;2;0;0;12;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.747.143;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;1;14;15;0;0;1;14;15;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.746.371;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;18;6;24;0;0;0;24;21;1;0;0;0;0;2;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.747.144;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;23;3;26;1;0;2;23;23;0;0;0;3;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.745.915;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;26;11;37;0;0;1;36;31;1;0;0;0;0;3;0;0;2;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.747.145;3º Módulo;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Turismo Receptivo;Noite;9;3;12;2;0;0;10;12;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.503.683;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;22;15;37;0;0;0;0;37;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.503.303;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;27;11;38;0;0;0;0;37;1;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.503.428;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;27;13;40;0;0;0;0;39;1;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.497.753;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;8;32;40;0;0;0;0;38;2;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.498.116;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;12;26;38;0;0;0;0;37;0;0;0;0;0;1;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.497.514;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;7;31;38;0;0;0;0;29;8;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.503.816;1ª Série;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;26;12;38;0;0;0;0;35;1;0;0;2;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.503.980;2ª Série;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;24;16;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.504.095;3ª Série;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;25;13;38;0;0;0;0;38;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.504.293;2ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Manhã;18;22;40;0;0;0;0;34;5;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.504.442;3ª Série;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Manhã;15;24;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.498.470;1ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;19;21;40;0;0;0;0;39;0;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.498.827;2ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;28;12;40;0;0;0;0;36;1;0;0;3;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.499.007;3ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;23;13;36;0;0;0;0;36;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;296.499.254;1ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;23;17;40;0;0;0;0;34;1;0;0;2;0;0;3;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.564.917;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias;Manhã;18;8;26;0;0;0;0;26;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.564.602;1ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;21;19;40;0;0;0;0;36;1;0;0;2;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.564.735;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;16;19;35;0;0;0;0;34;1;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.428;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;11;8;19;0;0;13;6;15;1;0;1;0;0;2;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.452;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;10;5;15;0;0;1;14;15;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.412;1º Módulo;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;14;6;20;1;0;6;13;12;1;0;6;0;0;1;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.418;1º Módulo;Técnico;Infraestrutura;Construção Civil;Desenho de Construção Civil;Noite;4;13;17;0;0;9;8;10;0;0;0;7;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.468;3º Módulo;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;12;0;12;0;0;2;10;12;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.410;1º Módulo;Técnico;Produção Cultural e Design;Design;Design de Móveis;Noite;8;8;16;0;0;0;16;6;0;0;0;6;0;4;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.471;3º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;2;29;31;0;0;8;23;30;0;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.421;1º Módulo;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;2;38;40;0;0;8;32;23;3;0;0;12;0;2;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.474;3º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;6;9;15;0;0;1;14;15;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.430;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;6;4;10;0;0;3;7;10;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.746.424;1º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho (MNP);Noite;14;18;32;0;0;8;24;18;2;0;0;12;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.665.031;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;19;19;38;0;0;0;0;29;4;0;0;3;0;0;2;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.207;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;18;8;26;0;0;0;0;23;0;0;0;3;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.638.638;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;23;15;38;0;0;0;0;32;3;0;0;2;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.173;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;27;7;34;0;0;0;0;34;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.653.595;1ª Série;Integrado;Gestão e Negócios;Gestão;Contabilidade - MTec-N;Noite;21;16;37;0;0;0;0;20;11;0;1;4;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.284;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;6;30;36;0;0;0;0;34;0;0;0;2;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.256;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;3;28;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.638.760;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;11;29;40;0;0;0;0;38;2;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.639.057;1ª Série;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;37;3;40;0;0;0;0;37;0;0;0;3;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.297;3ª Série;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;28;2;30;0;0;0;0;28;0;0;0;2;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.665.296;2ª Série;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;35;3;38;0;0;0;0;36;1;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.663.259;1ª Série;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec-N;Noite;27;5;32;0;0;0;0;31;1;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.639.222;1ª Série;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;25;15;40;0;0;0;0;32;7;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.665.560;2ª Série;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;25;16;41;0;0;0;0;37;1;0;0;2;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.307;3ª Série;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;26;10;36;0;0;0;0;35;0;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.639.412;1ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;22;16;38;0;0;0;0;34;4;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.328;3ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;16;15;31;0;0;0;0;30;0;0;0;0;0;0;1;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.665.837;2ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;15;22;37;0;0;0;0;33;4;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.665.893;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;16;17;33;0;0;0;0;25;7;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.640.170;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;19;14;33;0;0;0;0;30;2;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.342;3ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;18;14;32;0;0;0;0;27;0;0;0;4;0;0;2;1;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.642.002;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Tarde;0;34;34;0;0;0;0;22;7;0;0;6;0;0;0;1;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.665.950;2ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Tarde;1;33;34;0;0;0;0;27;5;0;0;2;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.353;3ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Tarde;4;26;30;0;0;0;0;30;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.663.244;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecânica - Mtec-N;Noite;4;30;34;0;0;0;0;18;10;0;0;6;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.643.869;1ª Série;Integrado;Produção Industrial;Química;Química - MTec;Tarde;19;16;35;0;0;0;0;28;6;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.058;2ª Série;Integrado;Produção Industrial;Química;Química - MTec;Tarde;21;11;32;0;0;0;0;31;1;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;296.666.369;3ª Série;Integrado;Produção Industrial;Química;Química - MTec;Tarde;22;11;33;0;0;0;0;33;0;0;0;0;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana / Fatec Ministro Ralph Biasi;006/004 - Etec/Fatec;296.663.477;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Tarde;24;14;38;0;0;0;0;30;7;0;0;1;0;0;0;0;0;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana / Fatec Ministro Ralph Biasi;006/004 - Etec/Fatec;296.663.509;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;6;34;40;0;0;0;0;35;5;0;0;0;0;0;0;0;0;
