Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (CEU Quinta do Sol);034.03 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;61;35;1,74;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (CEU Quinta do Sol);034.03 - Etec/Ceu;Técnico;Informação e Comunicação;Informática;Informática;Noite;72;35;2,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Esther Frankel Sampaio);034.05 - Ext/Etec;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;62;40;1,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;Técnico;Gestão e Negócios;Gestão;Administração;Noite;44;40;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Tarde;101;40;2,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;57;40;1,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;92;40;2,29;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;70;40;1,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professor Basílides de Godoy;041;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;66;40;1,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professor Basílides de Godoy (CEU Parque Anhanguera);041.03 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;85;35;2,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professor Basílides de Godoy (CEU Parque Anhanguera);041.03 - Etec/Ceu;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;59;35;1,68;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professor Basílides de Godoy (CEU Parque Anhanguera);041.03 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Qualidade;Noite;55;35;1,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;Técnico;Gestão e Negócios;Gestão;Administração;Noite;34;40;0,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;118;40;2,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;37;40;0,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;71;40;1,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Camargo Aranha;012;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;Técnico;Gestão e Negócios;Gestão;Administração;Noite;69;40;1,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;52;40;1,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;127;40;3,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;82;40;2,04;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;Técnico;Controle e Processos Industriais;Indústria;Eletrônica (MNP);Noite;44;40;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Tarde;41;40;1,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;43;40;1,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;47;40;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira;064;Técnico;Controle e Processos Industriais;Indústria;Sistemas de Energia Renovável - Ead;Manhã;43;40;1,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Professor Horácio Augusto da Silveira (EE Albino César);064.05 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;44;35;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;67;40;1,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;64;40;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Professora Doutora Doroti Quiomi Kanashiro Toyohara;254;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;86;40;2,15;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Raposo Tavares;225;Técnico;Gestão e Negócios;Gestão;Administração;Noite;86;40;2,15;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Raposo Tavares;225;Técnico;Produção Industrial;Química;Química;Noite;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Raposo Tavares;225;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Santa Ifigênia;260;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;132;40;3,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;Técnico;Gestão e Negócios;Gestão;Administração;Noite;64;40;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;Técnico;Controle e Processos Industriais;Indústria;Eletrônica (MNP);Noite;47;40;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;58;40;1,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec São Mateus;227;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;54;40;1,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;44;35;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Sebrae;273;Especialização;Informação e Comunicação;Informática;Desenvolvimento de Aplicativos para Smartphones;Noite;29;35;0,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;Técnico;Gestão e Negócios;Gestão;Administração;Noite;99;40;2,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;158;40;3,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita;200;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;91;40;2,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita (CEU Alvarenga);200.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;75;30;2,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Takashi Morita (CEU Parelheiros);200.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;56;30;1,86;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;Técnico;Gestão e Negócios;Gestão;Administração;Noite;53;40;1,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;43;40;1,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;78;40;1,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Tereza Aparecida Cardoso Nunes de Oliveira;186;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;48;40;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Uirapuru;230;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;106;40;2,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Uirapuru;230;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;139;40;3,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Uirapuru;230;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;58;40;1,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Zona Leste;211;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Manhã;119;35;3,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Zona Leste;211;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;93;70;1,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Zona Leste;211;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;67;35;1,91;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Zona Leste;211;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;189;35;5,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Zona Leste;211;Técnico;Gestão e Negócios;Gestão;Logística (MNP);Noite;43;35;1,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Zona Leste;211;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos (MNP);Noite;58;35;1,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Zona Leste (CEU Parque São Carlos);211.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;53;30;1,76;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Zona Leste (CEU São Miguel - Luiz Melodia);211.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;43;30;1,43;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Suzano;Grande São Paulo Leste;Etec de Suzano;190;Técnico;Gestão e Negócios;Gestão;Administração;Noite;191;40;4,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Suzano;Grande São Paulo Leste;Etec de Suzano;190;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;73;40;1,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Suzano;Grande São Paulo Leste;Etec de Suzano;190;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;113;40;2,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Suzano;Grande São Paulo Leste;Etec de Suzano;190;Técnico;Produção Industrial;Química;Química;Noite;171;80;2,13;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Taboão da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Taboão da Serra;293;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;143;40;3,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Vargem Grande Paulista;Sorocaba;Etec de Mairinque (UNIVESP - Vargem Grande Paulista);235.1 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;38;40;0,95;
Metropolitana de Campinas;Bragança Paulista;Amparo;Campinas Sul;Etec João Belarmino;067;Técnico;Gestão e Negócios;Gestão;Administração;Noite;118;40;2,95;
Metropolitana de Campinas;Bragança Paulista;Amparo;Campinas Sul;Etec João Belarmino;067;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;40;40;1,00;
Metropolitana de Campinas;Bragança Paulista;Amparo;Campinas Sul;Etec João Belarmino;067;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;104;40;2,60;
Metropolitana de Campinas;Bragança Paulista;Amparo;Campinas Sul;Etec João Belarmino;067;Técnico;Gestão e Negócios;Gestão;Logística;Noite;55;40;1,37;
Metropolitana de Campinas;Bragança Paulista;Amparo;Campinas Sul;Etec João Belarmino;067;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;96;40;2,40;
Metropolitana de Campinas;Bragança Paulista;Amparo;Campinas Sul;Etec João Belarmino;067;Técnico;Produção Industrial;Química;Química;Noite;48;40;1,20;
Metropolitana de Campinas;Bragança Paulista;Amparo;Campinas Sul;Etec João Belarmino;067;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;72;40;1,80;
Metropolitana de Campinas;Bragança Paulista;Atibaia;Campinas Sul;Etec Professor Carmine Biagio Tundisi;147;Técnico;Gestão e Negócios;Gestão;Administração;Noite;65;40;1,62;
Metropolitana de Campinas;Bragança Paulista;Atibaia;Campinas Sul;Etec Professor Carmine Biagio Tundisi;147;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;164;40;4,09;
Metropolitana de Campinas;Jundiaí;Campo Limpo Paulista;Campinas Sul;Etec de Campo Limpo Paulista;201;;;;;Tarde;46;25;1,84;
Metropolitana de Campinas;Jundiaí;Campo Limpo Paulista;Campinas Sul;Etec de Campo Limpo Paulista;201;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;95;40;2,37;
Metropolitana de Campinas;Jundiaí;Campo Limpo Paulista;Campinas Sul;Etec de Campo Limpo Paulista;201;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;123;40;3,07;
Metropolitana de Campinas;Jundiaí;Itatiba;Campinas Sul;Etec Rosa Perrone Scavone;100;Técnico;Gestão e Negócios;Gestão;Administração;Noite;64;40;1,60;
Metropolitana de Campinas;Jundiaí;Itatiba;Campinas Sul;Etec Rosa Perrone Scavone;100;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;58;40;1,45;
Metropolitana de Campinas;Jundiaí;Itatiba;Campinas Sul;Etec Rosa Perrone Scavone;100;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;62;40;1,55;
Metropolitana de Campinas;Jundiaí;Itatiba;Campinas Sul;Etec Rosa Perrone Scavone;100;Técnico;Informação e Comunicação;Informática;Informática;Noite;79;40;1,97;
Metropolitana de Campinas;Jundiaí;Itatiba;Campinas Sul;Etec Rosa Perrone Scavone;100;Técnico;Gestão e Negócios;Gestão;Logística;Noite;45;40;1,12;
Metropolitana de Campinas;Jundiaí;Itatiba;Campinas Sul;Etec Rosa Perrone Scavone;100;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;47;40;1,17;
Metropolitana de Campinas;Jundiaí;Jarinu;Campinas Sul;Etec de Campo Limpo Paulista (Centro de Formação Profissionalizante Prefeito Julio Zanoni - Jarinu);201.3 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;81;40;2,02;
Metropolitana de Campinas;Jundiaí;Jundiaí;Campinas Sul;Etec Benedito Storani;042;Técnico;Produção Industrial;Química;Química;Noite;128;40;3,20;
Metropolitana de Campinas;Jundiaí;Jundiaí;Campinas Sul;Etec Vasco Antonio Venchiarutti;008;Técnico;Gestão e Negócios;Gestão;Administração;Noite;84;40;2,10;
Metropolitana de Campinas;Jundiaí;Jundiaí;Campinas Sul;Etec Vasco Antonio Venchiarutti;008;Técnico;Infraestrutura;Geomática;Agrimensura;Noite;66;40;1,65;
Metropolitana de Campinas;Jundiaí;Jundiaí;Campinas Sul;Etec Vasco Antonio Venchiarutti;008;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;112;40;2,80;
Metropolitana de Campinas;Jundiaí;Jundiaí;Campinas Sul;Etec Vasco Antonio Venchiarutti;008;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;48;40;1,20;
Metropolitana de Campinas;Jundiaí;Jundiaí;Campinas Sul;Etec Vasco Antonio Venchiarutti;008;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;72;40;1,80;
Metropolitana de Campinas;Jundiaí;Jundiaí;Campinas Sul;Etec Vasco Antonio Venchiarutti;008;Técnico;Ambiente e Saúde;Meio Ambiente;Meio Ambiente;Noite;56;40;1,40;
Metropolitana de Campinas;Jundiaí;Jundiaí;Campinas Sul;Etec Vasco Antonio Venchiarutti;008;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;88;40;2,20;
Metropolitana de Campinas;Limeira;Araras;Campinas Norte;Etec Prefeito Alberto Feres;024;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;48;40;1,20;
Metropolitana de Campinas;Limeira;Araras;Campinas Norte;Etec Prefeito Alberto Feres;024;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;51;40;1,27;
Metropolitana de Campinas;Limeira;Araras;Campinas Norte;Etec Prefeito Alberto Feres;024;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;124;40;3,10;
Metropolitana de Campinas;Limeira;Araras;Campinas Norte;Etec Prefeito Alberto Feres;024;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;47;40;1,17;
Metropolitana de Campinas;Limeira;Araras;Campinas Norte;Etec Prefeito Alberto Feres;024;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;47;40;1,17;
Metropolitana de Campinas;Limeira;Araras;Campinas Norte;Etec Prefeito Alberto Feres;024;Técnico;Produção Industrial;Química;Química;Noite;68;40;1,70;
Metropolitana de Campinas;Limeira;Araras;Campinas Norte;Etec Prefeito Alberto Feres (EE Dr. Cesário Coimbra);024.01 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;68;40;1,70;
Metropolitana de Campinas;Limeira;Araras;Campinas Norte;Etec Prefeito Alberto Feres (EE Dr. Cesário Coimbra);024.01 - Ext/Etec;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;70;40;1,75;
Metropolitana de Campinas;Limeira;Araras;Campinas Norte;Etec Prefeito Alberto Feres (EE Dr. Cesário Coimbra);024.01 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;67;40;1,67;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;Técnico;Gestão e Negócios;Gestão;Administração;Noite;123;40;3,07;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;93;40;2,32;
Metropolitana de Campinas;Limeira;Leme;Campinas Norte;Etec Deputado Salim Sedeh;110;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;76;40;1,90;
Metropolitana de Campinas;Limeira;Limeira;Campinas Norte;Etec Trajano Camargo;104;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;63;40;1,57;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;Técnico;Gestão e Negócios;Gestão;Administração;Noite;59;40;1,47;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;48;40;1,20;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;124;40;3,10;
Metropolitana de Campinas;Limeira;Pirassununga;Campinas Norte;Etec Tenente Aviador Gustavo Klug;139;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Turismo Receptivo;Noite;47;40;1,17;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;Técnico;Gestão e Negócios;Gestão;Administração;Noite;82;40;2,04;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;48;40;1,20;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;81;40;2,02;
Metropolitana de Campinas;Metropolitana de Campinas;Americana;Campinas Sul;Etec Polivalente de Americana;006;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;60;40;1,50;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Bento Quirino;043;Técnico;Gestão e Negócios;Gestão;Administração;Noite;37;35;1,05;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Bento Quirino;043;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Manhã;144;35;4,11;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Bento Quirino;043;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;83;35;2,37;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Bento Quirino;043;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;52;35;1,48;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Bento Quirino;043;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;67;35;1,91;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Bento Quirino (EE Francisco Glicério);043.04 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;86;35;2,45;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Bento Quirino (EE Francisco Glicério);043.04 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;32;35;0,91;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Bento Quirino (EE Francisco Glicério);043.04 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;41;35;1,17;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Bento Quirino (EE Hercy Moraes);043.01 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;44;35;1,25;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Conselheiro Antonio Prado;007;Técnico;Produção Industrial;Meio Ambiente;Biotecnologia;Noite;107;40;2,67;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Conselheiro Antonio Prado;007;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;87;40;2,17;
Metropolitana de Campinas;Metropolitana de Campinas;Campinas;Campinas Sul;Etec Conselheiro Antonio Prado;007;Técnico;Produção Industrial;Química;Química;Noite;122;40;3,05;
Metropolitana de Campinas;Metropolitana de Campinas;Cosmópolis;Campinas Norte;Etec Trajano Camargo (EMEB Paulo Freire - Cosmópolis);104.4 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Logística;Noite;149;40;3,72;
Metropolitana de Campinas;Metropolitana de Campinas;Hortolândia;Campinas Sul;Etec de Hortolândia;115;Técnico;Gestão e Negócios;Gestão;Administração;Noite;157;40;3,92;
Metropolitana de Campinas;Metropolitana de Campinas;Hortolândia;Campinas Sul;Etec de Hortolândia;115;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;122;40;3,05;
Metropolitana de Campinas;Metropolitana de Campinas;Hortolândia;Campinas Sul;Etec de Hortolândia;115;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;80;40;2,00;
Metropolitana de Campinas;Metropolitana de Campinas;Itapira;Campinas Norte;Etec João Maria Stevanatto;218;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;119;40;2,97;
Metropolitana de Campinas;Metropolitana de Campinas;Itapira;Campinas Norte;Etec João Maria Stevanatto;218;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;44;40;1,10;
