Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
São José do Rio Preto;Jales;Santa Fé do Sul;São José do Rio Preto/Central;Etec de Santa Fé do Sul;277;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;128;40;3,20;
São José do Rio Preto;Jales;Santa Fé do Sul;São José do Rio Preto/Central;Etec de Santa Fé do Sul;277;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;158;40;3,95;
São José do Rio Preto;Jales;Santa Fé do Sul;São José do Rio Preto/Central;Etec de Santa Fé do Sul;277;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;92;40;2,29;
São José do Rio Preto;São José do Rio Preto;Mirassol;São José do Rio Preto/Central;Etec Professor Matheus Leite de Abreu;087;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;42;40;1,05;
São José do Rio Preto;São José do Rio Preto;Mirassol;São José do Rio Preto/Central;Etec Professor Matheus Leite de Abreu;087;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;52;40;1,30;
São José do Rio Preto;São José do Rio Preto;Mirassol;São José do Rio Preto/Central;Etec Professor Matheus Leite de Abreu;087;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;34;40;0,85;
São José do Rio Preto;São José do Rio Preto;Monte Aprazível;São José do Rio Preto/Central;Etec Padre José Nunes Dias;075;Técnico;Recursos Naturais;Agropecuária;Zootecnia;Noite;53;40;1,32;
São José do Rio Preto;São José do Rio Preto;Monte Aprazível;São José do Rio Preto/Central;Etec Padre José Nunes Dias;075;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;30;40;0,75;
São José do Rio Preto;São José do Rio Preto;Monte Aprazível;São José do Rio Preto/Central;Etec Padre José Nunes Dias;075;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;102;40;2,54;
São José do Rio Preto;São José do Rio Preto;Monte Aprazível;São José do Rio Preto/Central;Etec Padre José Nunes Dias;075;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;74;40;1,85;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;158;40;3,95;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Gestão e Negócios;Gestão;Administração;Noite;108;40;2,70;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;70;40;1,75;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;92;40;2,29;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;184;40;4,59;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;70;40;1,75;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;57;40;1,42;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Ambiente e Saúde;Saúde;Prótese Dentária;Noite;77;40;1,92;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;203;40;5,07;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;71;40;1,77;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;375;80;4,68;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Infraestrutura;Construção Civil;Edificações - Mtec-N;Noite;23;40;0,57;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Infraestrutura;Construção Civil;Edificações - MTec-PI;Manhã e Tarde;162;40;4,05;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;171;40;4,27;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Tarde;20;40;0,50;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-N;Noite;29;40;0,72;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;119;40;2,97;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Integrado;Ambiente e Saúde;Saúde;Prótese Dentária - MTec;Manhã;206;40;5,15;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto (Centro de Qualificação Profissional e Emprego - São José do Rio Preto);098.11 - Cd_Cps;Técnico;Produção Industrial;Indústria;Vestuário;Noite;34;35;0,97;
São José do Rio Preto;Votuporanga;Votuporanga;São José do Rio Preto/Central;Etec Frei Arnaldo Maria de Itaporanga;037;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;208;40;5,20;
São José do Rio Preto;Votuporanga;Votuporanga;São José do Rio Preto/Central;Etec Frei Arnaldo Maria de Itaporanga;037;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;231;80;2,88;
São José do Rio Preto;Votuporanga;Votuporanga;São José do Rio Preto/Central;Etec Frei Arnaldo Maria de Itaporanga;037;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;83;40;2,07;
São José do Rio Preto;Votuporanga;Votuporanga;São José do Rio Preto/Central;Etec Frei Arnaldo Maria de Itaporanga;037;Integrado;Informação e Comunicação;Informática;Informática - MTec-PI;Manhã e Tarde;181;40;4,52;
São José do Rio Preto;Votuporanga;Votuporanga;São José do Rio Preto/Central;Etec Frei Arnaldo Maria de Itaporanga;037;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;60;40;1,50;
São José dos Campos;Caraguatatuba;Caraguatatuba;Vale do Paraíba/Litoral Norte;Etec de Caraguatatuba;213;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;68;40;1,70;
São José dos Campos;Caraguatatuba;Caraguatatuba;Vale do Paraíba/Litoral Norte;Etec de Caraguatatuba;213;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;357;40;8,92;
São José dos Campos;Caraguatatuba;Caraguatatuba;Vale do Paraíba/Litoral Norte;Etec de Caraguatatuba;213;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;192;40;4,80;
São José dos Campos;Caraguatatuba;Caraguatatuba;Vale do Paraíba/Litoral Norte;Etec de Caraguatatuba;213;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;82;40;2,04;
São José dos Campos;Caraguatatuba;São Sebastião;Vale do Paraíba/Litoral Norte;Etec de São Sebastião;188;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;250;40;6,25;
São José dos Campos;Caraguatatuba;São Sebastião;Vale do Paraíba/Litoral Norte;Etec de São Sebastião;188;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Manhã;118;40;2,95;
São José dos Campos;Caraguatatuba;São Sebastião;Vale do Paraíba/Litoral Norte;Etec de São Sebastião;188;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Tarde;93;40;2,32;
São José dos Campos;Caraguatatuba;São Sebastião;Vale do Paraíba/Litoral Norte;Etec de São Sebastião (Instituto Verdescola - São Sebastião);188.4 - Cd_Cps;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;96;30;3,20;
São José dos Campos;Caraguatatuba;São Sebastião;Vale do Paraíba/Litoral Norte;Etec de São Sebastião (Instituto Verdescola - São Sebastião);188.4 - Cd_Cps;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;75;30;2,50;
São José dos Campos;Caraguatatuba;São Sebastião;Vale do Paraíba/Litoral Norte;Etec de São Sebastião (Instituto Verdescola - São Sebastião);188.4 - Cd_Cps;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - Mtec-N;Noite;24;30;0,80;
São José dos Campos;Caraguatatuba;São Sebastião;Vale do Paraíba/Litoral Norte;Etec de São Sebastião / Fatec de São Sebastião;188/189 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Tarde;128;40;3,20;
São José dos Campos;Caraguatatuba;São Sebastião;Vale do Paraíba/Litoral Norte;Etec de São Sebastião / Fatec de São Sebastião;188/189 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;84;40;2,10;
São José dos Campos;Caraguatatuba;Ubatuba;Vale do Paraíba/Litoral Norte;Etec de Caraguatatuba (EM Padre José de Anchieta - Ubatuba);213.1 - Cd_Cps;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;43;35;1,22;
São José dos Campos;Caraguatatuba;Ubatuba;Vale do Paraíba/Litoral Norte;Etec de Caraguatatuba (EM Padre José de Anchieta - Ubatuba);213.1 - Cd_Cps;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;28;35;0,80;
São José dos Campos;Caraguatatuba;Ubatuba;Vale do Paraíba/Litoral Norte;Etec de Caraguatatuba (EM Padre José de Anchieta - Ubatuba);213.1 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Transações Imobiliárias;Noite;45;35;1,28;
São José dos Campos;Caraguatatuba;Ubatuba;Vale do Paraíba/Litoral Norte;Etec de Caraguatatuba (EM Padre José de Anchieta - Ubatuba);213.1 - Cd_Cps;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;91;35;2,60;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias;Manhã;79;40;1,97;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;96;40;2,40;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;155;40;3,87;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;49;40;1,22;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;42;40;1,05;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;75;40;1,87;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;84;40;2,10;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;62;40;1,55;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Integrado;Infraestrutura;Construção Civil;Edificações - Mtec-N;Noite;21;40;0,52;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;122;40;3,05;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;158;40;3,95;
São José dos Campos;Cruzeiro;Cruzeiro;Vale do Paraíba/Litoral Norte;Etec Professor José Sant'Ana de Castro;077;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;56;40;1,40;
São José dos Campos;Guaratinguetá;Cachoeira Paulista;Vale do Paraíba/Litoral Norte;Etec Professor Marcos Uchôas dos Santos Penchel;044;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;93;40;2,32;
São José dos Campos;Guaratinguetá;Cachoeira Paulista;Vale do Paraíba/Litoral Norte;Etec Professor Marcos Uchôas dos Santos Penchel;044;Técnico;Gestão e Negócios;Gestão;Logística;Noite;61;40;1,52;
São José dos Campos;Guaratinguetá;Cachoeira Paulista;Vale do Paraíba/Litoral Norte;Etec Professor Marcos Uchôas dos Santos Penchel;044;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;64;40;1,60;
São José dos Campos;Guaratinguetá;Cachoeira Paulista;Vale do Paraíba/Litoral Norte;Etec Professor Marcos Uchôas dos Santos Penchel;044;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;62;40;1,55;
São José dos Campos;Guaratinguetá;Cachoeira Paulista;Vale do Paraíba/Litoral Norte;Etec Professor Marcos Uchôas dos Santos Penchel;044;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;68;40;1,70;
São José dos Campos;Guaratinguetá;Cachoeira Paulista;Vale do Paraíba/Litoral Norte;Etec Professor Marcos Uchôas dos Santos Penchel;044;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;66;40;1,65;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Técnico;Gestão e Negócios;Gestão;Administração;Noite;68;40;1,70;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;91;40;2,27;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Técnico;Informação e Comunicação;Informática;Informática;Noite;36;40;0,90;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;81;40;2,02;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;53;40;1,32;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;301;40;7,52;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;302;40;7,55;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Tarde;261;40;6,52;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Integrado;Controle e Processos Industriais;Indústria;Eletromecânica - MTec;Tarde;201;40;5,02;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;250;40;6,25;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos;026;Integrado;Segurança;Saúde;Segurança do Trabalho - MTec;Manhã;220;40;5,50;
São José dos Campos;Guaratinguetá;Guaratinguetá;Vale do Paraíba/Litoral Norte;Etec Professor Alfredo de Barros Santos / Faculdade de Tecnologia João Mod);026/106 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Tarde;158;40;3,95;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Técnico;Gestão e Negócios;Gestão;Logística (MNP);Noite;47;40;1,17;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Técnico;Gestão e Negócios;Gestão;Qualidade;Noite;54;40;1,35;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;48;40;1,20;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Técnico;Segurança;Saúde;Segurança do Trabalho (MNP);Noite;43;40;1,07;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;30;40;0,75;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;135;40;3,37;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;134;40;3,35;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;146;40;3,65;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-PI;Manhã e Tarde;79;40;1,97;
São José dos Campos;Guaratinguetá;Lorena;Vale do Paraíba/Litoral Norte;Etec Padre Carlos Leôncio da Silva;240;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec-PI;Manhã e Tarde;127;40;3,17;
São José dos Campos;Guaratinguetá;Piquete;Vale do Paraíba/Litoral Norte;Etec Professor Marcos Uchôas dos Santos Penchel (Escola Municipal Antonio João - Piquete);044.3 - Cd_Cps;Integrado;Informação e Comunicação;Informática;Informática - MTec-N;Noite;59;40;1,47;
São José dos Campos;São José dos Campos;Caçapava;Vale do Paraíba/Litoral Norte;Etec Machado de Assis;082;Técnico;Gestão e Negócios;Gestão;Administração;Noite;55;40;1,37;
São José dos Campos;São José dos Campos;Caçapava;Vale do Paraíba/Litoral Norte;Etec Machado de Assis;082;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;62;40;1,55;
São José dos Campos;São José dos Campos;Caçapava;Vale do Paraíba/Litoral Norte;Etec Machado de Assis;082;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;66;40;1,65;
São José dos Campos;São José dos Campos;Caçapava;Vale do Paraíba/Litoral Norte;Etec Machado de Assis;082;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;211;40;5,27;
São José dos Campos;São José dos Campos;Caçapava;Vale do Paraíba/Litoral Norte;Etec Machado de Assis;082;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;195;40;4,87;
São José dos Campos;São José dos Campos;Caçapava;Vale do Paraíba/Litoral Norte;Etec Machado de Assis;082;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;58;40;1,45;
São José dos Campos;São José dos Campos;Caçapava;Vale do Paraíba/Litoral Norte;Etec Machado de Assis;082;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;101;40;2,52;
São José dos Campos;São José dos Campos;Jacareí;Vale do Paraíba/Litoral Norte;Etec Cônego José Bento;048;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;288;40;7,20;
São José dos Campos;São José dos Campos;Jacareí;Vale do Paraíba/Litoral Norte;Etec Cônego José Bento;048;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;202;40;5,05;
São José dos Campos;São José dos Campos;Jacareí;Vale do Paraíba/Litoral Norte;Etec Cônego José Bento;048;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;137;40;3,42;
São José dos Campos;São José dos Campos;Jacareí;Vale do Paraíba/Litoral Norte;Etec Cônego José Bento;048;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;27;40;0,67;
São José dos Campos;São José dos Campos;Jacareí;Vale do Paraíba/Litoral Norte;Etec Cônego José Bento;048;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;178;40;4,45;
São José dos Campos;São José dos Campos;Jacareí;Vale do Paraíba/Litoral Norte;Etec Cônego José Bento;048;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;185;40;4,62;
São José dos Campos;São José dos Campos;São José dos Campos;Vale do Paraíba/Litoral Norte;Etec Professora Ilza Nascimento Pintus;195;Técnico;Gestão e Negócios;Gestão;Administração;Noite;47;40;1,17;
São José dos Campos;São José dos Campos;São José dos Campos;Vale do Paraíba/Litoral Norte;Etec Professora Ilza Nascimento Pintus;195;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;84;40;2,10;
São José dos Campos;São José dos Campos;São José dos Campos;Vale do Paraíba/Litoral Norte;Etec Professora Ilza Nascimento Pintus;195;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;357;40;8,92;
São José dos Campos;São José dos Campos;São José dos Campos;Vale do Paraíba/Litoral Norte;Etec Professora Ilza Nascimento Pintus;195;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec-PI;Manhã e Tarde;279;40;6,97;
São José dos Campos;São José dos Campos;São José dos Campos;Vale do Paraíba/Litoral Norte;Etec Professora Ilza Nascimento Pintus;195;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;82;40;2,04;
São José dos Campos;São José dos Campos;São José dos Campos;Vale do Paraíba/Litoral Norte;Etec Professora Ilza Nascimento Pintus;195;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;451;40;11,27;
São José dos Campos;São José dos Campos;São José dos Campos;Vale do Paraíba/Litoral Norte;Etec Professora Ilza Nascimento Pintus;195;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica - MTec-N;Noite;47;40;1,17;
São José dos Campos;São José dos Campos;São José dos Campos;Vale do Paraíba/Litoral Norte;Etec Professora Ilza Nascimento Pintus (EE Prof. José Vieira Macedo);195.01 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Qualidade;Noite;114;40;2,85;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;;;;;Noite;48;40;1,20;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;68;40;1,70;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia (MNP);Noite;76;40;1,90;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;103;40;2,57;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos (MNP);Noite;34;40;0,85;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;135;40;3,37;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;144;40;3,60;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec-PI ;Manhã e Tarde;141;40;3,52;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;122;40;3,05;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo;068;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec-PI;Manhã e Tarde;117;40;2,92;
São José dos Campos;Taubaté;Pindamonhangaba;Vale do Paraíba/Litoral Norte;Etec João Gomes de Araújo / Fatec de Pindamonhangaba;068/133 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Tarde;75;40;1,87;
