Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;218;40;5,45;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;141;40;3,52;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;162;40;4,05;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;190;40;4,75;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Tarde;125;40;3,12;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves / Fatec Arthur de Azevedo;096/163 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;93;40;2,32;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves / Fatec Arthur de Azevedo;096/163 - Etec/Fatec;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-AMS;Tarde;49;40;1,22;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;Técnico;Produção Cultural e Design;Design;Multimídia;Noite;60;35;1,71;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;110;35;3,14;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;216;35;6,17;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;Integrado;Gestão e Negócios;Gestão;Logística - MTec-PI;Manhã e Tarde;123;35;3,51;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-N;Noite;71;35;2,02;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;116;40;2,90;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;32;40;0,80;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;73;40;1,82;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;126;40;3,15;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Integrado;Gestão e Negócios;Gestão;Comércio Exterior - MTec-N;Noite;30;40;0,75;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;254;40;6,35;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-N;Noite;45;40;1,12;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;175;40;4,37;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-PI;Manhã e Tarde;82;40;2,04;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Técnico;Gestão e Negócios;Gestão;Administração;Noite;73;40;1,82;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;73;40;1,82;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Técnico;Produção Industrial;Química;Química;Noite;75;40;1,87;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;52;36;1,44;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;204;36;5,66;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Integrado;Produção Industrial;Meio Ambiente;Biotecnologia - MTec-PI;Tarde e Noite;94;36;2,61;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;189;36;5,25;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;98;36;2,72;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;190;36;5,27;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;50;36;1,38;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Integrado;Produção Industrial;Química;Química - MTec;Manhã;154;36;4,27;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;147;36;4,08;
Metropolitana de Campinas;Metropolitana de Campinas;Sumaré;Campinas Sul;Etec Sumaré Cidade Orquídea;302;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;57;40;1,42;
Metropolitana de Campinas;Metropolitana de Campinas;Sumaré;Campinas Sul;Etec Sumaré Cidade Orquídea;302;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;340;40;8,50;
Metropolitana de Campinas;Metropolitana de Campinas;Sumaré;Campinas Sul;Etec Sumaré Cidade Orquídea;302;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;322;40;8,05;
Metropolitana de Campinas;Metropolitana de Campinas;Sumaré;Campinas Sul;Etec Sumaré Cidade Orquídea;302;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;71;40;1,77;
Metropolitana de Campinas;Metropolitana de Campinas;Sumaré;Campinas Sul;Etec Sumaré Cidade Orquídea;302;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Manhã;166;40;4,15;
Metropolitana de Campinas;Metropolitana de Campinas;Valinhos;Campinas Sul;Etec Rosa Perrone Scavone (EMEB Cecília Meirelles - Valinhos);100.5 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;50;30;1,66;
Metropolitana de Campinas;Metropolitana de Campinas;Vinhedo;Campinas Sul;Etec Benedito Storani (EM Integração - Vinhedo);042.7 - Cd_Cps;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;114;30;3,80;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Técnico;Gestão e Negócios;Gestão;Administração;Noite;89;36;2,47;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Técnico;Informação e Comunicação;Informática;Ciência de Dados;Noite;40;36;1,11;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;75;36;2,08;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;96;36;2,66;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;105;36;2,91;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;388;36;10,77;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;120;36;3,33;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;58;36;1,61;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;297;36;8,25;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Manhã;260;36;7,22;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Tarde;328;36;9,11;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa / Fatec Deputado Roque Trevisan;056/175 - Etec/Fatec;Integrado;Produção Industrial;Química;Química - MTec-AMS;Tarde;143;40;3,57;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Técnico;Gestão e Negócios;Gestão;Administração;Noite;66;40;1,65;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;52;40;1,30;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;69;40;1,72;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;253;40;6,32;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;53;40;1,32;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec (MNP);Tarde;114;40;2,85;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;283;40;7,07;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Tarde;49;40;1,22;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;131;40;3,27;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;115;40;2,87;
Metropolitana de Campinas;Piracicaba;Rio das Pedras;Campinas Sul;Etec Doutor José Coury;071;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;114;35;3,25;
Metropolitana de Campinas;Piracicaba;Rio das Pedras;Campinas Sul;Etec Doutor José Coury;071;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec;Manhã;153;35;4,37;
Metropolitana de Campinas;Piracicaba;Rio das Pedras;Campinas Sul;Etec Doutor José Coury;071;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;39;35;1,11;
Metropolitana de Campinas;Piracicaba;São Pedro;Campinas Norte;Etec Gustavo Teixeira;236;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;39;40;0,97;
Metropolitana de Campinas;Piracicaba;São Pedro;Campinas Norte;Etec Gustavo Teixeira;236;Integrado;Gestão e Negócios;Gestão;Contabilidade - MTec;Manhã;101;40;2,52;
Metropolitana de Campinas;Piracicaba;São Pedro;Campinas Norte;Etec Gustavo Teixeira;236;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;81;40;2,02;
Metropolitana de Campinas;Piracicaba;São Pedro;Campinas Norte;Etec Gustavo Teixeira;236;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;135;40;3,37;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias;Manhã;224;40;5,60;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;180;40;4,50;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Técnico;Gestão e Negócios;Gestão;Administração;Noite;88;40;2,20;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;178;40;4,45;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;71;40;1,77;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;99;40;2,47;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;213;80;2,66;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;204;40;5,09;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;257;40;6,42;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva (EE Joaquim Ribeiro);036.02 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;39;40;0,97;
Metropolitana de Campinas;São João da Boa Vista;Aguaí;Campinas Norte;Etec Arnaldo Pereira Cheregatti;215;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;45;40;1,12;
Metropolitana de Campinas;São João da Boa Vista;Aguaí;Campinas Norte;Etec Arnaldo Pereira Cheregatti;215;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;54;40;1,35;
Metropolitana de Campinas;São João da Boa Vista;Aguaí;Campinas Norte;Etec Arnaldo Pereira Cheregatti;215;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;102;40;2,54;
Metropolitana de Campinas;São João da Boa Vista;Aguaí;Campinas Norte;Etec Arnaldo Pereira Cheregatti;215;Integrado;Informação e Comunicação;Informática;Informática - MTec;Manhã;51;40;1,27;
Metropolitana de Campinas;São João da Boa Vista;Aguaí;Campinas Norte;Etec Arnaldo Pereira Cheregatti;215;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;51;40;1,27;
Metropolitana de Campinas;São João da Boa Vista;Casa Branca;Campinas Norte;Etec Doutor Francisco Nogueira de Lima;059;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias;Manhã;62;40;1,55;
Metropolitana de Campinas;São João da Boa Vista;Casa Branca;Campinas Norte;Etec Doutor Francisco Nogueira de Lima;059;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;72;40;1,80;
Metropolitana de Campinas;São João da Boa Vista;Casa Branca;Campinas Norte;Etec Doutor Francisco Nogueira de Lima;059;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;103;40;2,57;
Metropolitana de Campinas;São João da Boa Vista;Casa Branca;Campinas Norte;Etec Doutor Francisco Nogueira de Lima;059;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;67;40;1,67;
Metropolitana de Campinas;São João da Boa Vista;Casa Branca;Campinas Norte;Etec Doutor Francisco Nogueira de Lima;059;Integrado;Informação e Comunicação;Informática;Informática - MTec-N;Noite;51;40;1,27;
Metropolitana de Campinas;São João da Boa Vista;Casa Branca;Campinas Norte;Etec Doutor Francisco Nogueira de Lima;059;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;50;40;1,25;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;78;40;1,95;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Técnico;Informação e Comunicação;Informática;Programação de Jogos Digitais ;Noite;55;40;1,37;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Técnico;Gestão e Negócios;Gestão;Qualidade;Noite;56;40;1,40;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;177;80;2,21;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;69;40;1,72;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;64;40;1,60;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Produção Alimentícia;Química;Alimentos;Noite;73;40;1,82;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;76;40;1,90;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;74;40;1,85;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;66;40;1,65;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;62;40;1,55;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Produção Industrial;Química;Química;Noite;77;40;1,92;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;86;40;2,15;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;116;40;2,90;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Integrado;Gestão e Negócios;Gestão;Contabilidade - MTec;Manhã;73;40;1,82;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Integrado;Ambiente e Saúde;Saúde;Farmácia - MTec;Tarde;67;40;1,67;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;76;40;1,90;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;69;40;1,72;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;87;40;2,17;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Integrado;Produção Industrial;Química;Química - MTec;Manhã;99;40;2,47;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia / Fatec Mococa - Mário Roberson de Sylos;060/120 - Etec/Fatec;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Manhã;73;40;1,82;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;83;36;2,30;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;74;36;2,05;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;92;36;2,55;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec-PI;Manhã e Tarde;63;36;1,75;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - Mtec-N;Noite;57;36;1,58;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;63;36;1,75;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec João Batista de Lima Figueiredo / Fatec Mococa - Mário Roberson de Sylos;009/120 - Etec/Fatec;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec-AMS;Manhã;64;36;1,77;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec João Batista de Lima Figueiredo / Fatec Mococa - Mário Roberson de Sylos;009/120 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Manhã;83;36;2,30;
Metropolitana de Campinas;São João da Boa Vista;Santa Cruz das Palmeiras;Campinas Norte;Etec João Elias Margutti;287;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;57;35;1,62;
Metropolitana de Campinas;São João da Boa Vista;Santa Cruz das Palmeiras;Campinas Norte;Etec João Elias Margutti;287;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;50;35;1,42;
Metropolitana de Campinas;São João da Boa Vista;Santa Cruz das Palmeiras;Campinas Norte;Etec João Elias Margutti;287;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;65;35;1,85;
Metropolitana de Campinas;São João da Boa Vista;Santa Cruz das Palmeiras;Campinas Norte;Etec João Elias Margutti;287;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;75;35;2,14;
Metropolitana de Campinas;São João da Boa Vista;São João da Boa Vista;Campinas Norte;Etec Arnaldo Pereira Cheregatti (EMEB Cidiinha Corso);215.1 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;38;35;1,08;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;178;40;4,45;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Técnico;Gestão e Negócios;Gestão;Administração;Noite;77;40;1,92;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;61;40;1,52;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;82;40;2,04;
