Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;173;40;4,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;119;40;2,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;543;40;13,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;193;40;4,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;442;40;11,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;210;40;5,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica  - MTec;Tarde;92;40;2,29;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;205;40;5,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;430;40;10,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;176;40;4,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Manhã;570;40;14,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Produção Industrial;Química;Química - MTec;Manhã;347;40;8,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;146;40;3,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Gestão e Negócios;Gestão;Secretariado - MTec;Tarde;99;40;2,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Dr. Celso Giglio;242;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias;Manhã;115;40;2,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Dr. Celso Giglio;242;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Dr. Celso Giglio;242;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;75;40;1,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Dr. Celso Giglio;242;Técnico;Produção Industrial;Química;Química;Noite;76;40;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Dr. Celso Giglio;242;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;491;40;12,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Dr. Celso Giglio;242;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;91;40;2,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Dr. Celso Giglio;242;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;219;40;5,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Dr. Celso Giglio;242;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;164;80;2,04;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;119;40;2,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Técnico;Gestão e Negócios;Gestão;Administração;Noite;89;40;2,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Técnico;Gestão e Negócios;Gestão;Logística;Noite;44;40;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;58;40;1,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;134;40;3,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;132;40;3,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;131;40;3,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;210;40;5,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Osasco;Grande São Paulo Noroeste;Etec Professor André Bogasian;149;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;47;40;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Poá;Grande São Paulo Leste;Etec de Poá;210;Técnico;Gestão e Negócios;Gestão;Administração;Noite;71;40;1,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Poá;Grande São Paulo Leste;Etec de Poá;210;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;356;40;8,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Poá;Grande São Paulo Leste;Etec de Poá;210;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;502;40;12,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Poá;Grande São Paulo Leste;Etec de Poá;210;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;97;40;2,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Poá;Grande São Paulo Leste;Etec de Poá;210;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;188;40;4,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Poá;Grande São Paulo Leste;Etec de Poá;210;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;206;40;5,15;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ribeirão Pires;Grande São Paulo Sul/Baixada Santista;Etec Professora Maria Cristina Medeiros;141;Técnico;Gestão e Negócios;Gestão;Administração;Noite;95;40;2,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ribeirão Pires;Grande São Paulo Sul/Baixada Santista;Etec Professora Maria Cristina Medeiros;141;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ribeirão Pires;Grande São Paulo Sul/Baixada Santista;Etec Professora Maria Cristina Medeiros;141;Técnico;Gestão e Negócios;Gestão;Logística;Noite;71;40;1,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ribeirão Pires;Grande São Paulo Sul/Baixada Santista;Etec Professora Maria Cristina Medeiros;141;Técnico;Produção Industrial;Química;Química;Noite;95;40;2,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ribeirão Pires;Grande São Paulo Sul/Baixada Santista;Etec Professora Maria Cristina Medeiros;141;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;210;40;5,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ribeirão Pires;Grande São Paulo Sul/Baixada Santista;Etec Professora Maria Cristina Medeiros;141;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;377;40;9,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ribeirão Pires;Grande São Paulo Sul/Baixada Santista;Etec Professora Maria Cristina Medeiros;141;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;117;40;2,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ribeirão Pires;Grande São Paulo Sul/Baixada Santista;Etec Professora Maria Cristina Medeiros;141;Integrado;Produção Industrial;Química;Química - MTec;Tarde;112;40;2,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ribeirão Pires;Grande São Paulo Sul/Baixada Santista;Etec Professora Maria Cristina Medeiros;141;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;140;40;3,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Rio Grande da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Rio Grande da Serra;282;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Rio Grande da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Rio Grande da Serra;282;Técnico;Gestão e Negócios;Gestão;Recursos Humanos (MNP);Noite;63;40;1,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Rio Grande da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Rio Grande da Serra;282;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;175;40;4,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Rio Grande da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Rio Grande da Serra;282;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;38;40;0,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Rio Grande da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Rio Grande da Serra;282;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;48;40;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Rio Grande da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Rio Grande da Serra;282;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;125;40;3,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Rio Grande da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Rio Grande da Serra;282;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;94;40;2,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Rio Grande da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Rio Grande da Serra;282;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;96;40;2,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santa Isabel;Vale do Paraíba/Litoral Norte;Etec de Santa Isabel;219;Técnico;Gestão e Negócios;Gestão;Administração;Noite;59;35;1,68;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santa Isabel;Vale do Paraíba/Litoral Norte;Etec de Santa Isabel;219;Técnico;Produção Industrial;Química;Química;Noite;40;35;1,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santa Isabel;Vale do Paraíba/Litoral Norte;Etec de Santa Isabel;219;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;185;35;5,28;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santa Isabel;Vale do Paraíba/Litoral Norte;Etec de Santa Isabel;219;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;143;35;4,08;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santa Isabel;Vale do Paraíba/Litoral Norte;Etec de Santa Isabel;219;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;32;35;0,91;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Bartolomeu Bueno da Silva - Anhanguera;262;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;99;40;2,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Bartolomeu Bueno da Silva - Anhanguera;262;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;98;40;2,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Bartolomeu Bueno da Silva - Anhanguera;262;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-AMS;Manhã;311;40;7,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Bartolomeu Bueno da Silva - Anhanguera;262;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;293;40;7,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Bartolomeu Bueno da Silva - Anhanguera;262;Integrado;Gestão e Negócios;Gestão;Logística - MTec-PI;Manhã e Tarde;127;40;3,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Bartolomeu Bueno da Silva - Anhanguera;262;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-PI;Manhã e Tarde;200;40;5,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Professora Ermelinda Giannini Teixeira;187;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;92;40;2,29;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Professora Ermelinda Giannini Teixeira;187;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;95;40;2,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Professora Ermelinda Giannini Teixeira;187;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;241;40;6,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Professora Ermelinda Giannini Teixeira;187;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;292;40;7,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Professora Ermelinda Giannini Teixeira;187;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;150;40;3,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santana de Parnaíba;Grande São Paulo Noroeste;Etec Professora Ermelinda Giannini Teixeira;187;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec;Tarde;113;40;2,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santo André;Grande São Paulo Sul/Baixada Santista;Etec Júlio de Mesquita;014;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;78;40;1,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santo André;Grande São Paulo Sul/Baixada Santista;Etec Júlio de Mesquita;014;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;84;40;2,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santo André;Grande São Paulo Sul/Baixada Santista;Etec Júlio de Mesquita;014;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Tarde;69;40;1,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santo André;Grande São Paulo Sul/Baixada Santista;Etec Júlio de Mesquita;014;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;70;40;1,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Santo André;Grande São Paulo Sul/Baixada Santista;Etec Júlio de Mesquita;014;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;150;40;3,75;
